run_id,data_type,component,duration_sec,epoch,detail
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.586147,141,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.218654,142,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.059715,143,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,19.090676,144,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,19.504164,145,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.343892,145,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.375403,146,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.387925,147,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.476094,148,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.015836,149,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.591344,150,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.227727,150,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.44957,151,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.900145,152,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.066987,153,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.077065,154,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.114044,155,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.314488,155,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.324572,156,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.527021,157,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.657675,158,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.626904,159,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.475599,160,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.319075,160,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.252415,161,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.03833,162,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.676132,163,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.089502,164,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.83388,165,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.263854,165,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.466972,166,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.728161,167,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.997316,168,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.622053,169,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,18.003826,170,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.349988,170,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.050459,171,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.239708,172,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.520428,173,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.557674,174,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.279167,175,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.244188,175,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,15.92223,176,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.18623,177,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.540775,178,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.853399,179,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.155477,180,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.319951,180,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.205186,181,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.068856,182,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.310023,183,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.361648,184,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.271226,185,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.318865,185,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.45725,186,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.842968,187,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.684966,188,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.859206,189,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.059374,190,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.323499,190,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.692173,191,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.162869,192,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.332386,193,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.282286,194,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,17.347406,195,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.303609,195,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,15.93969,196,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.184747,197,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.543566,198,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.884483,199,n_batches=390
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,16.782338,200,n_batches=390
20260516T225511Z,dense,in_train_val_predict_total,2.289127,200,n_users=512 val_cap=512
20260516T225511Z,dense,sasrec_epoch_optimizer_forward_backward,15.973896,201,n_batches=390
20260516T225511Z,dense,final_val_predict_total,190.969208,,n_users=49999
20260516T225511Z,dense,final_test_predict_total,199.034589,,n_users=49999
20260516T225511Z,dense,io_write_val_test_prediction_csvs,0.254746,,/Users/siddhipatel/Desktop/desktop/ENGR 299 Capstone/rec-sys-comp-studies/data/outputs/sasrec
20260516T225511Z,dense,pipeline_end_to_end_wall,4018.32907,,perf_counter from tracker init to save()
